Date,Open,High,Low,Close,Adj Close,Volume
8/4/2020,268,269.190002,262,267.339996,267.339996,3087300
8/5/2020,266.290009,275.093994,262.519989,272.899994,272.899994,4514900
8/6/2020,273.869995,274.480011,263.910004,268.25,268.25,3602900
8/7/2020,266.450012,268,252.789993,258.730011,258.730011,5024700
8/10/2020,259.140015,261.440002,244.539993,250,250,5714000
8/11/2020,245.479996,245.479996,230,231.039993,231.039993,9730500
8/12/2020,232.300003,239.399994,230.75,236.720001,236.720001,3924600
8/13/2020,238.149994,250.100006,238.149994,247.25,247.25,4749700
8/14/2020,249.440002,252.429993,242.399994,244.910004,244.910004,3662800
8/17/2020,248.699997,267.940002,248.509995,266.149994,266.149994,8959200
8/18/2020,271.720001,277.779999,265.5,276.799988,276.799988,6517000
8/19/2020,274.684998,279.589996,270.321991,273.51001,273.51001,4674000
8/20/2020,274.450012,290.880005,273.98999,290.690002,290.690002,9318400
8/21/2020,291,295.970001,286.944,289.679993,289.679993,5250100
8/24/2020,293,293.869995,274.105988,282.279999,282.279999,6463500
8/25/2020,279,293.721985,275.809998,290.440002,290.440002,4602900
8/26/2020,293,302,290.850006,295.269989,295.269989,5692100
8/27/2020,295.690002,301.519989,290.329987,294.679993,294.679993,5560600
8/28/2020,299.220001,303.579987,297.26001,299.269989,299.269989,5342300
8/31/2020,304.01001,325.899994,301.269989,325.100006,325.100006,23468100
9/1/2020,439.51001,478,410.679993,457.690002,457.690002,53226200
9/2/2020,445.670013,445.670013,410,423.559998,423.559998,18866800
9/3/2020,399.549988,409.899994,367,381.320007,381.320007,20304300
9/4/2020,375.5,386.01001,346.76001,369.890015,369.890015,13230100
9/8/2020,350.700012,365.5,345.679993,350.880005,350.880005,7966500
9/9/2020,369.75,394.799011,362.122986,389.649994,389.649994,17325800
9/10/2020,400,407.820007,378.359985,384.480011,384.480011,11932100
9/11/2020,389.130005,400.75,373.049988,383,383,9297600
9/14/2020,391.744995,404.359985,386.130005,403.51001,403.51001,7963100
9/15/2020,410,413.5,391.049988,410.940002,410.940002,8495600
9/16/2020,406.273987,419.420013,404.220001,408.170013,408.170013,6739800
9/17/2020,389,417.820007,387,413.125,413.125,9260400
9/18/2020,419.799988,442,407.5,438.730011,438.730011,22315700
9/21/2020,434,470,434,468.470001,468.470001,16843800
9/22/2020,477,494.899994,458.75,492.600006,492.600006,16440600
9/23/2020,489.48999,529.73999,483.252991,500.529999,500.529999,27051300
9/24/2020,487.01001,502.25,457.690002,464.980011,464.980011,17896600
9/25/2020,474.869995,500,474.869995,496.5,496.5,12906800
9/28/2020,502.410004,519.77002,479.570007,487.660004,487.660004,17621300
9/29/2020,488.130005,489.799988,463,465.5,465.5,15211300
9/30/2020,464.209991,481.554993,462,470.109985,470.109985,8971100
10/1/2020,477,483.730011,465,482.98999,482.98999,7859300
10/2/2020,485.005005,507.48999,481,482.230011,482.230011,12791700
10/5/2020,493.970001,496.899994,475.26001,485.369995,485.369995,7534700
10/6/2020,480.51001,487.899994,473.222992,478.25,478.25,6097700
10/7/2020,482.5,487.5,477.109985,480.609985,480.609985,4449500
10/8/2020,484,489.48999,475.579987,478.549988,478.549988,4193100
10/9/2020,487.98999,498.899994,484.079987,492.410004,492.410004,8719700
10/12/2020,501.429993,506.109985,490.477997,491.540009,491.540009,6979500
10/13/2020,494,520,493,518.789978,518.789978,8941500
10/14/2020,518.780029,519.799988,498.600006,509.25,509.25,8308900
10/15/2020,509.079987,540.049988,506.5,536.400024,536.400024,16520600
10/16/2020,544,565.450012,543.25,559,559,13745800
10/19/2020,572.5,588.840027,562.549988,568.340027,568.340027,15193200
10/20/2020,572.330017,575.690002,534.590027,537.02002,537.02002,12098200
10/21/2020,535.880005,551.659973,511.779999,513.190002,513.190002,9215400
10/22/2020,521.780029,530.429993,503.470001,520.539978,520.539978,8100900
10/23/2020,522.330017,527,505.410004,511.519989,511.519989,5377100
10/26/2020,520.489014,541.10498,510.309998,517.789978,517.789978,10080800
10/27/2020,525.219971,540,513.299988,538.98999,538.98999,7227600
10/28/2020,549.5,553.859009,511.5,516.01001,516.01001,8810100
10/29/2020,521.190002,525.455017,483.5,489.679993,489.679993,9207600
10/30/2020,481.5,495.950012,457.019989,460.910004,460.910004,8697800
11/2/2020,462.290009,477,440,453,453,8051900
11/3/2020,456.328003,461.880005,445.01001,451.51001,451.51001,6497000
11/4/2020,471.920013,484.940002,455.399994,483.700012,483.700012,8048500
11/5/2020,497.98999,499.350006,480.760986,496.730011,496.730011,6379900
11/6/2020,494.660004,505.880005,482.730011,500.109985,500.109985,4266000
11/9/2020,433,446.470001,402,413.23999,413.23999,18033500
11/10/2020,412.503998,414.450012,366.279999,376.01001,376.01001,20751900
11/11/2020,391.649994,419.799988,385,413.339996,413.339996,16691100
11/12/2020,427.850006,435.75,419.609985,428.640015,428.640015,14910000
11/13/2020,425.98999,428.468994,396.869995,403.579987,403.579987,11732200
11/16/2020,382.600006,400.799988,375.100006,399.149994,399.149994,12054400
11/17/2020,406.290009,411.5,396.320007,401.630005,401.630005,6972100
11/18/2020,399,423.5,390.220001,415.040009,415.040009,10974200
11/19/2020,408.98999,427.890015,407.5,414.290009,414.290009,8007000
11/20/2020,418.549988,445.299988,415.559998,439.600006,439.600006,12586600
11/23/2020,432.01001,436.513,417.880005,430.279999,430.279999,8486000
11/24/2020,421.505005,438.832001,420.01001,427.549988,427.549988,6148400
11/25/2020,435.850006,448.480011,433.329987,443.720001,443.720001,8763700
11/27/2020,453.98999,472.040009,449,471.609985,471.609985,7276400
11/30/2020,485.700012,486.829987,460,478.359985,478.359985,16646500
12/1/2020,434.720001,434.98999,401.720001,406.309998,406.309998,20837500
12/2/2020,399,424.549988,394.570007,412.859985,412.859985,10962800
12/3/2020,413,419.170013,405.019989,413.540009,413.540009,6306700
12/4/2020,409.26001,418.880005,408.186005,410.01001,410.01001,4447300
12/7/2020,411,416.799988,405.45401,407.850006,407.850006,4427300
12/8/2020,408.869995,419.5,406.75,412,412,5319400
12/9/2020,406.747986,409.98999,381.5,385.359985,385.359985,8956700
12/10/2020,382.730011,399,380.269989,397.959991,397.959991,4572100
12/11/2020,395.350006,397.338989,384.614014,397.01001,397.01001,4677400
12/14/2020,388.950012,396.75,376.679993,395.98999,395.98999,6820100
12/15/2020,398.505005,410.320007,395.079987,399.429993,399.429993,5144700
12/16/2020,400.485992,406.558014,393.459991,404,404,4158500
12/17/2020,408.720001,409.029999,399.559998,401.619995,401.619995,3792500
12/18/2020,403.799988,408.109985,398.25,406.01001,406.01001,6174800
12/21/2020,418.070007,427.759003,404.579987,408.970001,408.970001,8557400
12/22/2020,408.5,413.5,396.5,409,409,4211000
12/23/2020,402,402.600006,378.579987,383.880005,383.880005,9554400
12/24/2020,383.880005,384.880005,375,375.170013,375.170013,3850700
12/28/2020,370.399994,373.279999,349.019989,351.390015,351.390015,9454800
12/29/2020,350.660004,359.907013,350.130005,353.75,353.75,6080300
12/30/2020,358.420013,358.700012,345.399994,353.399994,353.399994,5474500
12/31/2020,351.769989,351.829987,336.100006,337.320007,337.320007,6559700
1/4/2021,340.399994,363.089996,339.200012,359.980011,359.980011,8598300
1/5/2021,360.390015,365.01001,349,360.829987,360.829987,4983500
1/6/2021,351,352.940002,341.920013,344.410004,344.410004,7124600
1/7/2021,346,354.480011,341.600006,342.5,342.5,5601200
1/8/2021,345.200012,350,340.339996,349.609985,349.609985,5009200
1/11/2021,344.980011,349.959991,336.850006,337.709991,337.709991,3360400
1/12/2021,333.200012,358.899994,331.100006,356.809998,356.809998,8934400
1/13/2021,360,384.230011,348.651001,364.630005,364.630005,14056500
1/14/2021,371,384.950012,370.5,383.23999,383.23999,9311000
1/15/2021,397.709991,404.440002,382.070007,384.529999,384.529999,12799500
1/19/2021,391.01001,396.769989,385.51001,393.869995,393.869995,5709400
1/20/2021,399.109985,399.529999,378.319,382.799988,382.799988,5713900
1/21/2021,383.029999,387.209991,372.029999,382.809998,382.809998,5180800
1/22/2021,380.98999,385.290009,376.380005,383.399994,383.399994,2791600
1/25/2021,388.98999,398.799988,378.269989,391.829987,391.829987,5178100
1/26/2021,391.079987,395.820007,372.200012,374.390015,374.390015,5151300
1/27/2021,367.5,384.253998,362.765991,370.73999,370.73999,4557500
1/28/2021,368,383.313995,363.859985,378.589996,378.589996,3374200
1/29/2021,379,385.910004,358.619995,372.070007,372.070007,3959000
2/1/2021,369,382.779999,368.130005,381.929993,381.929993,3443900
2/2/2021,384.5,394.890015,378.679993,391.839996,391.839996,3780100
2/3/2021,395.790009,395.790009,379,380.470001,380.470001,3433100
2/4/2021,383.5,390,376.869995,389.980011,389.980011,2528100
2/5/2021,387.859985,420,387.859985,419.589996,419.589996,9759100
2/8/2021,420.73999,422,406.5,410.809998,410.809998,3731500
2/9/2021,411.695007,434.670013,410.312988,430.029999,430.029999,5115400
2/10/2021,431.890015,441.220001,416.144012,431,431,4738300
2/11/2021,433.98999,443.75,429.51001,432.769989,432.769989,3502600
2/12/2021,431.519989,435,423.130005,433.109985,433.109985,2077800
2/16/2021,438.796997,451.769989,436.700012,444.51001,444.51001,4249200
2/17/2021,440.019989,441.200012,418.25,429.420013,429.420013,4006500
2/18/2021,426.75,428.880005,414,417.910004,417.910004,2645300
2/19/2021,419.220001,425.98999,414.5,417.26001,417.26001,2195000
2/22/2021,408.5,411.720001,390.600006,394.339996,394.339996,4340300
2/23/2021,371.01001,389.98999,351.809998,388.160004,388.160004,5558200
2/24/2021,383.130005,388.674988,375.619995,385.230011,385.230011,3442400
2/25/2021,383.779999,387.654999,361.01001,364.730011,364.730011,4585100
2/26/2021,367.950012,377.093994,356.17099,373.609985,373.609985,4702400
3/1/2021,388.660004,416.200012,387.01001,409.660004,409.660004,10044700
3/2/2021,439.600006,440,371.820007,372.790009,372.790009,18156600
3/3/2021,383,383.25,339,341.570007,341.570007,15526000
3/4/2021,347.799988,358.299988,333,343.089996,343.089996,10328100
3/5/2021,345.390015,347.75,314.380005,337.429993,337.429993,8255500
3/8/2021,334.98999,339.350006,309,310.929993,310.929993,6899100
3/9/2021,331.950012,343.575989,320.799988,342.109985,342.109985,5705200
3/10/2021,347.98999,355.690002,333.01001,336.029999,336.029999,4730000
3/11/2021,347.98999,357.39801,338.799988,355.170013,355.170013,3915400
3/12/2021,342.01001,350.440002,338.429993,346.390015,346.390015,2960800
3/15/2021,347.075989,351.559998,343.5,350,350,1988200
3/16/2021,351.98999,355.48999,333.690002,335.079987,335.079987,3333200
3/17/2021,328.570007,340.540009,322.660004,336.649994,336.649994,3593200
3/18/2021,330,330.329987,316,316.320007,316.320007,5434400
3/19/2021,316.829987,327.97699,313.630005,326.26001,326.26001,4981400
3/22/2021,329.450012,333.890015,327.01001,328.5,328.5,2947900
3/23/2021,330,347.399994,329.35199,339.76001,339.76001,5723800
3/24/2021,338.674988,339.98999,314.350006,314.959991,314.959991,4924500
3/25/2021,310.950012,320.630005,308.309998,314.850006,314.850006,3564800
3/26/2021,312.890015,320,306.75,319.950012,319.950012,3219800
3/29/2021,317.070007,322.970001,305.779999,308.390015,308.390015,3041400
3/30/2021,305,314.880005,302.320007,313.190002,313.190002,2837100
3/31/2021,315.234985,325.73999,311.130005,321.290009,321.290009,2773200
4/1/2021,325.980011,338.910004,325.5,326.230011,326.230011,2853900
4/5/2021,327.829987,328.5,313.100006,323.959991,323.959991,3024700
4/6/2021,323.75,332.660004,321.660004,329.790009,329.790009,3767100
4/7/2021,329.109985,333.440002,319.230011,323.079987,323.079987,4197700
4/8/2021,326.850006,333.98999,326,331.279999,331.279999,2821500
4/9/2021,329.102997,329.820007,319.420013,322.649994,322.649994,3216500
4/12/2021,318.100006,322.380005,315.190002,321.51001,321.51001,2964500
4/13/2021,327.358002,343.708008,325.5,342.75,342.75,5298200
4/14/2021,344.720001,345.019989,328.630005,329.200012,329.200012,2844900
4/15/2021,334.144989,338.420013,327.459991,332.380005,332.380005,3360700
4/16/2021,330.269989,333.75,326.869995,329.950012,329.950012,2476500
4/19/2021,327.519989,337.795013,320.5,324.329987,324.329987,3131900
4/20/2021,326.730011,327.549988,316.359985,321.779999,321.779999,2282500
4/21/2021,317.01001,323.109985,313.5,322.76001,322.76001,1917500
4/22/2021,322.665009,338.049988,322.665009,328.320007,328.320007,3328300
4/23/2021,331.48999,338.549988,328.23999,336.880005,336.880005,2454300
4/26/2021,337.51001,338,329.209991,336.420013,336.420013,2286700
4/27/2021,336.390015,341.679993,330.890015,333.48999,333.48999,2208300
4/28/2021,330.23999,334.700989,326.045013,331.25,331.25,1437600
4/29/2021,331.160004,332.5,318.890015,321.100006,321.100006,3121100
4/30/2021,318.029999,326.278992,317.23999,319.570007,319.570007,2152500
5/3/2021,320.23999,321.125,311.529999,313.920013,313.920013,2253000
5/4/2021,310.959991,311.5,298.769989,304.850006,304.850006,3727600
5/5/2021,306.529999,310.980011,294.5,297.589996,297.589996,2582600
5/6/2021,295.200012,295.200012,285.609985,293.049988,293.049988,3369100
5/7/2021,295.437012,304.696991,292.709991,295.23999,295.23999,2446200
5/10/2021,293.01001,293.940002,286.040009,288.48999,288.48999,2507800
5/11/2021,273.910004,302,273.200012,300.25,300.25,4084400
5/12/2021,291.049988,296.529999,282.404999,289.700012,289.700012,3419800
5/13/2021,293.980011,296.609985,275.799988,290.160004,290.160004,4608500
5/14/2021,292.149994,309.179993,292.149994,307.890015,307.890015,4357300
5/17/2021,304.829987,311.910004,301.929993,308.929993,308.929993,2905600
5/18/2021,309.410004,322.25,304.970001,312.859985,312.859985,3311900
5/19/2021,301.579987,311.51001,299,310.459991,310.459991,1728400
5/20/2021,314.25,325.950012,313.029999,324.709991,324.709991,3029400
5/21/2021,328.209991,329.450012,316.061005,316.399994,316.399994,2057300
5/24/2021,318.519989,324.029999,316.5,321.559998,321.559998,1855000
5/25/2021,322.709991,325.51001,316.079987,321.279999,321.279999,2160100
5/26/2021,324.299988,329.459991,323.23999,326.049988,326.049988,2374300
5/27/2021,324.109985,331,317.549988,326.429993,326.429993,3622100
5/28/2021,330.51001,336.329987,329.630005,331.529999,331.529999,2745700
6/1/2021,333.329987,336.140015,321.700012,327.720001,327.720001,6607100
6/2/2021,331.884003,333.790009,322.209991,327.109985,327.109985,6252100
6/3/2021,320.114014,325.829987,318.25,319.01001,319.01001,3107300
6/4/2021,321.591003,338.98999,319.769989,336,336,5604900
6/7/2021,332.670013,344.929993,331.122986,342.660004,342.660004,4538700
6/8/2021,343,350.149994,339.220001,341.26001,341.26001,2842700
6/9/2021,330.630005,340.339996,330.230011,333.630005,333.630005,2721200
6/10/2021,332.049988,346.880005,331,346.5,346.5,2809200
6/11/2021,347.640015,367.959991,345.100006,366.399994,366.399994,6783400
6/14/2021,361.869995,369.576996,359.398987,365.910004,365.910004,3444300
6/15/2021,364.5,364.5,357.048004,359,359,2587900
6/16/2021,357.815002,366.829987,355.410004,361.829987,361.829987,2669200
6/17/2021,358.204987,374.519989,358.204987,372.950012,372.950012,3416600
6/18/2021,374.01001,379.890015,370.929993,374.23999,374.23999,4569100
6/21/2021,368.779999,372.623993,363.290009,369.25,369.25,1896900
6/22/2021,368.51001,377,368.5,374.649994,374.649994,1999000
6/23/2021,375,382.709991,373.98999,376.920013,376.920013,2358900
6/24/2021,378.450012,382.5,372.320007,373.399994,373.399994,2438900
6/25/2021,374.070007,374.079987,364.079987,372.470001,372.470001,3647200
6/28/2021,375.940002,393.329987,374.5,388.859985,388.859985,3459900
6/29/2021,388.850006,395.440002,382.769989,394.730011,394.730011,2582700
6/30/2021,395,395.432007,385.540009,387.029999,387.029999,2249400
7/1/2021,386.119995,390.109985,382,386.480011,386.480011,1468000
7/2/2021,390.480011,398.720001,386.549988,388.890015,388.890015,2065000
7/6/2021,392.579987,403.470001,391.559998,401.119995,401.119995,3436200
7/7/2021,403.859985,406.480011,393.299988,393.910004,393.910004,2026600
7/8/2021,386,390.5,377.5,386.01001,386.01001,2748900
7/9/2021,381.019989,387.529999,377.791992,385.079987,385.079987,1918200
7/12/2021,385.410004,390.880005,378.269989,379.119995,379.119995,1902500
7/13/2021,379.040009,384.5,375.410004,378.390015,378.390015,1757400
7/14/2021,380.799988,381.309998,360.450012,360.609985,360.609985,2599600
7/15/2021,363.929993,368.575989,355.350006,356.809998,356.809998,2399700
7/16/2021,359.869995,365.5,354.339996,361.970001,361.970001,1887100
7/19/2021,356.329987,357.5,343.820007,354.200012,354.200012,7787600
7/20/2021,357.825012,359.23999,347.079987,355.809998,355.809998,4061100
7/21/2021,355.339996,355.799988,348.333008,352.970001,352.970001,2953400
7/22/2021,357.029999,367.100006,356.209991,361.390015,361.390015,3096000
7/23/2021,361.600006,362.5,351,359.230011,359.230011,2874300
7/26/2021,366.480011,375.829987,362.5,373.140015,373.140015,3842000
7/27/2021,374.76001,377.699005,357.869995,367.540009,367.540009,3080000
7/28/2021,368.480988,374.144989,364.230011,369.48999,369.48999,1870700
7/29/2021,376.070007,396.894989,375,386.019989,386.019989,6662100
7/30/2021,380.51001,392,377.529999,378.100006,378.100006,2870700
8/2/2021,378,382.420013,364,378.959991,378.959991,3163600
8/3/2021,378.130005,385.619995,371.588989,374.880005,374.880005,2190900
8/4/2021,376.880005,403,376.5,400.579987,400.579987,5563800
8/5/2021,395.733002,404.347992,391.820007,398.679993,398.679993,3427600
8/6/2021,392.299988,395,380.700012,383.470001,383.470001,3088000
8/9/2021,384.929993,385.5,378.200012,383.339996,383.339996,2306600
8/10/2021,385.700012,392.779999,371.579987,372.549988,372.549988,2806500
8/11/2021,374.920013,375.980011,352.744995,358.559998,358.559998,3510800
8/12/2021,358.339996,364.149994,355.019989,362.859985,362.859985,2063300
8/13/2021,362.220001,363.390015,353.589996,355.23999,355.23999,1743300
8/16/2021,354.600006,355,342.570007,348.410004,348.410004,2405500
8/17/2021,345.5,349.459991,341.29599,345.540009,345.540009,1991500
8/18/2021,345.5,346.970001,339.049988,340.929993,340.929993,2092700
8/19/2021,336.23999,337.98999,331.450012,332.380005,332.380005,2476000
8/20/2021,333.450012,344.359985,333.450012,336.859985,336.859985,2354400
8/23/2021,338.225006,342.48999,336.790009,341.299988,341.299988,2147300
8/24/2021,344.415985,346.329987,337.76001,340.25,340.25,1778100
8/25/2021,341.640015,344.049988,336.790985,337.73999,337.73999,2039200
8/26/2021,350.75,357.929993,340.25,340.630005,340.630005,4849000
8/27/2021,343.880005,344.779999,337.649994,340.809998,340.809998,3089600
8/30/2021,341.700012,348.299988,339.649994,347.5,347.5,10094400
8/31/2021,294,295.869995,288.299988,289.5,289.5,34582900
9/1/2021,292.850006,299.399994,290.049988,290.859985,290.859985,14996000
9/2/2021,292.799988,296.690002,290.410004,295.089996,295.089996,6645200
9/3/2021,295.325012,301.804993,292.029999,298.290009,298.290009,6127900
9/7/2021,298.295013,300.980011,294.799988,299.959991,299.959991,4251900
9/8/2021,299.549988,299.959991,290.529999,293.600006,293.600006,3934400
9/9/2021,292.160004,297.570007,291.130005,295.859985,295.859985,3350100
9/10/2021,296.910004,306.263,296.809998,301.5,301.5,6089600
9/13/2021,300.160004,300.274994,289.820007,290.23999,290.23999,4916100
9/14/2021,290.338013,291.880005,280.920013,281.440002,281.440002,6036800
9/15/2021,282.329987,283.070007,277.019989,279.119995,279.119995,4647400
9/16/2021,277.679993,279.290009,273.5,278.220001,278.220001,4676300
9/17/2021,279.790009,287.779999,278.369995,287.679993,287.679993,5423400
9/20/2021,278.649994,285,276.910004,280.670013,280.670013,3905300
9/21/2021,281.027008,281.170013,275.065002,278.23999,278.23999,4168300
9/22/2021,276.200012,279.390015,275.25,277.950012,277.950012,2973700
9/23/2021,279.910004,280.359009,275.450012,276.190002,276.190002,2867900
9/24/2021,274.640015,275.899994,267.19101,272.359985,272.359985,4051700
9/27/2021,269.48999,275.23999,266.109985,272.880005,272.880005,3084100
9/28/2021,269.48999,270.61499,259.799988,261.890015,261.890015,5212900
9/29/2021,262.320007,266.859985,256.880005,257.410004,257.410004,4316300
9/30/2021,257.386993,264.878998,255.25,261.5,261.5,4733100
10/1/2021,268.770996,274.570007,262.700012,267.51001,267.51001,8664800
10/4/2021,264.23999,264.572998,253.410004,259.579987,259.579987,5004600
10/5/2021,259.839996,262.73999,256.850006,257.119995,257.119995,3712100
10/6/2021,251.300003,257.880005,250.110001,253.649994,253.649994,3905500
10/7/2021,254.429993,258.480011,253.809998,256.269989,256.269989,2672200
10/8/2021,257.230011,260.540009,253.632996,255.050003,255.050003,2261900
10/11/2021,252.179993,258.410004,252,253.970001,253.970001,1722500
10/12/2021,255.270004,257.339996,253.100006,255.490005,255.490005,3061100
10/13/2021,257.73999,268.279999,257.303986,266.23999,266.23999,3764800
10/14/2021,270.5,274,266.839996,267.01001,267.01001,3063900
10/15/2021,267,267.980011,264.252991,266.320007,266.320007,2794100
10/18/2021,265.670013,274.829987,265.5,274.230011,274.230011,2649200
10/19/2021,274.529999,279.809998,273.829987,276.399994,276.399994,2379400
10/20/2021,277.350006,280.200012,272.674988,275.709991,275.709991,1740700
10/21/2021,273.640015,278.140015,272.600006,274.779999,274.779999,1496600
10/22/2021,283.51001,286.660004,276.119995,277.579987,277.579987,3318200
10/25/2021,276.040009,282.980011,275.720001,279.790009,279.790009,2925600
10/26/2021,283.329987,286.940002,277.769989,278.700012,278.700012,2420900
10/27/2021,278.940002,282.480011,276.105011,276.230011,276.230011,1035181
